id,uuid,img_url,thumbnail
01676,sm4f0c323e158b141db9173fdd5f29a522d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_696,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_696/full/250,/0/default.jpg"
01677,sm43e4b32c55d07409d8b91be091b8cf0c6,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_695,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_695/full/250,/0/default.jpg"
01678,sm47a9872d223554d148cf9f90069c03c11,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_694,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_694/full/250,/0/default.jpg"
01679,sm48d3a37f906984cf09e85d94d017b843a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_693,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_693/full/250,/0/default.jpg"
01680,sm4042578758a614c6b9770b8566e1c9707,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_692,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_692/full/250,/0/default.jpg"
01681,sm40d61a7b8833a494c894b275a7c59063b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_691,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_691/full/250,/0/default.jpg"
01682,sm4766433185f91438fb07f3881c48b0926,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_690,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_690/full/250,/0/default.jpg"
01683,sm44a9492d396e94246a64d4417eddf805f,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_69,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_69/full/250,/0/default.jpg"
01684,sm4cdd16f3c961c44e4bebcc3ebab245e2f,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_689,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_689/full/250,/0/default.jpg"
01685,sm4e9b274bc0ec14562b29a28bc8a314184,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_688,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_688/full/250,/0/default.jpg"
01686,sm44266ef84ae4549b69f634e1e7b4f13bb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_687,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_687/full/250,/0/default.jpg"
01687,sm4a29926a6e2cb4f03a8a08b8587bf004a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_686,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_686/full/250,/0/default.jpg"
01688,sm407f968ecb8c74273bf5cc1998f4a0c9d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_685,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_685/full/250,/0/default.jpg"
01689,sm424b1baa226624f6cae6c444e734919c6,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_684,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_684/full/250,/0/default.jpg"
01690,sm43f6c2ea6f07d4aa8a7055649e5db16d5,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_683,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_683/full/250,/0/default.jpg"
01691,sm42fe77349d0e345cd9486f1b2c474e685,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_682,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_682/full/250,/0/default.jpg"
01692,sm45294e8ada26d4c87b525f13b48313ec4,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_681,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_681/full/250,/0/default.jpg"
01693,sm4ff13b9ce4fdb407aadac45e01221391c,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_680,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_680/full/250,/0/default.jpg"
01694,sm421c4ea96a8c44e1fa4c42c7b1b7dc169,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_68,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_68/full/250,/0/default.jpg"
01695,sm4f95fa1bd7c574c9c92b16a84904d29d1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_679,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_679/full/250,/0/default.jpg"
01696,sm4ecb11549be0d4045b3cd9da83ebd69cc,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_678,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_678/full/250,/0/default.jpg"
01697,sm4df66fe84201f472ca32709f4a7d9de09,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_677,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_677/full/250,/0/default.jpg"
01698,sm4adf72f1bb341422bb9e8647b4ad8247a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_676,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_676/full/250,/0/default.jpg"
01699,sm4b78d4ec69e514c4e9230e9114f176763,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_675,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_675/full/250,/0/default.jpg"
01700,sm47314cfc7590941ab9086b94b2019fd88,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_674,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_674/full/250,/0/default.jpg"
01701,sm439123372ef9b4c50bafab9eb3ba07077,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_673,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_673/full/250,/0/default.jpg"
01702,sm4c016075f74984671858d48d0922b71b1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_672,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_672/full/250,/0/default.jpg"
01703,sm470536433457e44f48051085ae96f9b77,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_671,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_671/full/250,/0/default.jpg"
01704,sm4e02224a6e02b40759d3dba20d7431f34,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_670,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_670/full/250,/0/default.jpg"
01705,sm4f38f2a7b184c4340986318e719cae841,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_67,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_67/full/250,/0/default.jpg"
01706,sm4e6412696776a427a969bedc2f6fb5dae,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_669,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_669/full/250,/0/default.jpg"
01707,sm42be7d8fd7d2c40498a22a297a1ffe58b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_668,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_668/full/250,/0/default.jpg"
01708,sm4351b6996f20f476c8bcb82a06e7ef953,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_667,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_667/full/250,/0/default.jpg"
01709,sm47a5566e6278c44e4b4e116a640f49a3f,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_666,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_666/full/250,/0/default.jpg"
01710,sm46c184c5bba8b477da5d5a6827a889c32,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_665,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_665/full/250,/0/default.jpg"
01711,sm406c77b1ad66640b8b682065672851222,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_664,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_664/full/250,/0/default.jpg"
01712,sm488f07b07473c4b39b2d338e695189ef0,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_663,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_663/full/250,/0/default.jpg"
01713,sm4c42be955640b4719ae7ad225d80368f7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_662,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_662/full/250,/0/default.jpg"
01714,sm43225a15102604142915c41a88783e6e7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_661,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_661/full/250,/0/default.jpg"
01715,sm442136e7a77d547d9870df838a6b647cf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_660,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_660/full/250,/0/default.jpg"
01716,sm459c6f6fd38dc44de822c23cf7b321ce3,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_66,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_66/full/250,/0/default.jpg"
01717,sm447900b49092a47c794deaba23cbc7ccf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_659,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_659/full/250,/0/default.jpg"
01718,sm414b623807ed04760b2e002ab65b0eccb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_658,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_658/full/250,/0/default.jpg"
01719,sm4e2300093eff346ddbdb59e1b4c58afb7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_657,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_657/full/250,/0/default.jpg"
01720,sm47685e13085204a62a060e85d069601cf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_656,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_656/full/250,/0/default.jpg"
01721,sm45b878b156f7a426d82415799a30ab34d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_655,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_655/full/250,/0/default.jpg"
01722,sm4c8894d7d96754c58b853e475e095ab90,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_654,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_654/full/250,/0/default.jpg"
01723,sm442926c07a1654be39f0bf07b7f490a23,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_653,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_653/full/250,/0/default.jpg"
01724,sm4be70f73b0b634d329990a4c56590fa21,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_652,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_652/full/250,/0/default.jpg"
01725,sm468c5ffca33304d179dee3d7e9972cd6b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_651,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_651/full/250,/0/default.jpg"
01726,sm41620e3f402b14f3589bbd0767ae45217,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_650,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_650/full/250,/0/default.jpg"
01727,sm445aed77e23ed480dac3a9b00df4cb3e7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_65,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_65/full/250,/0/default.jpg"
01728,sm4b7d876bd10c24133b76ad9ca464ea1f4,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_649,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_649/full/250,/0/default.jpg"
01729,sm4e14c78390d454bc2845c0024c964454b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_648,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_648/full/250,/0/default.jpg"
01730,sm4dde95c5eccc14c1ab1fa23870bcba424,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_647,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_647/full/250,/0/default.jpg"
01731,sm4c9bef0dd8246431ea5dded7d75086696,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_646,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_646/full/250,/0/default.jpg"
01732,sm4847244f813bd4a11a14a33521b9b4c27,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_645,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_645/full/250,/0/default.jpg"
01733,sm4e4e07078a45b40f0b5a190f90c022060,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_644,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_644/full/250,/0/default.jpg"
01734,sm4d20d0311c6c54afdb6b7085c9bc0f9a8,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_643,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_643/full/250,/0/default.jpg"
01735,sm4e5cf331b339c465780d2aad2d7da24f1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_642,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_642/full/250,/0/default.jpg"
01736,sm4a11c01d26c294d64aa3487138f4e5e05,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_641,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_641/full/250,/0/default.jpg"
01737,sm4df31d618c8c748f3842bb74bbf291e88,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_640,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_640/full/250,/0/default.jpg"
01738,sm46047c06b80a04ca1b41340a332a27cc1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_64,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_64/full/250,/0/default.jpg"
01739,sm472e15f65c608414cadc03cecfb27db65,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_639,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_639/full/250,/0/default.jpg"
01740,sm4549f64c260014662b67f9ccc218f17e0,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_638,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_638/full/250,/0/default.jpg"
01741,sm4b8f78998938b409498df324dec0016d3,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_637,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_637/full/250,/0/default.jpg"
01742,sm44b4883f150df4cc4b2b7aabfdee24bd8,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_636,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_636/full/250,/0/default.jpg"
01743,sm44bfbe819e4454d0e843ec690665cd76e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_635,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_635/full/250,/0/default.jpg"
01744,sm4b3c99c9e184c4d24be8f35d2d0321683,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_634,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_634/full/250,/0/default.jpg"
01745,sm4e8b8ab0866b8442a9fd26e1c722a703e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_633,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_633/full/250,/0/default.jpg"
01746,sm4f08ca3f07aa74722965b2566b005ed2a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_632,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_632/full/250,/0/default.jpg"
01747,sm484b390271d6a4befad1187abbfc6cefa,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_631,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_631/full/250,/0/default.jpg"
01748,sm431fc292b0a13446885433608e0698ca8,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_630,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_630/full/250,/0/default.jpg"
01749,sm4e09089e2947c4eb08d82e4ee5d663d3a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_63,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_63/full/250,/0/default.jpg"
01750,sm48f20c2fcaf4349a786926d0b055644d6,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_629,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_629/full/250,/0/default.jpg"
01751,sm4c1712d89d472409cb92a7e2b541e49b3,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_628,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_628/full/250,/0/default.jpg"
01752,sm48dbad633865942ad848cd0a6557c3676,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_627,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_627/full/250,/0/default.jpg"
01753,sm43bc17d94e3da4c269fc6227847cf49c2,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_626,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_626/full/250,/0/default.jpg"
01754,sm4b5ad6c732bfe430489b0f5ca72f15ba1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_625,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_625/full/250,/0/default.jpg"
01755,sm442cd1107880b4360b704e2d374398070,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_624,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_624/full/250,/0/default.jpg"
01756,sm42dc70ca8a8e1482995c72da1c1b65fae,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_623,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_623/full/250,/0/default.jpg"
01757,sm4cfb75c815d894acf948a22af42076638,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_622,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_622/full/250,/0/default.jpg"
01758,sm49f1a9bf7c6234c2f95dd314a5a8c57db,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_621,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_621/full/250,/0/default.jpg"
01759,sm4dbc42a9737ad421dbac704bac332a69d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_620,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_620/full/250,/0/default.jpg"
01760,sm4d901792b34a74415b3041b59fd3ae819,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_619,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_619/full/250,/0/default.jpg"
01761,sm4b804f2334d4b4b55bda46e651365e7fe,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_618,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_618/full/250,/0/default.jpg"
01762,sm4ccbbb7b4f57047ac88c921dc48b79318,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_617,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_617/full/250,/0/default.jpg"
01763,sm4ac37ff8d435c47278dbcff205898d471,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_616,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_616/full/250,/0/default.jpg"
01764,sm4345ff1d27cd74465a3d6cce2064f6ebf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_615,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_615/full/250,/0/default.jpg"
01765,sm4cf9c9792416b431c89ae89d026025eb6,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_614,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_614/full/250,/0/default.jpg"
01766,sm403e415e2e63e483db465233c4bf0a614,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_613,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_613/full/250,/0/default.jpg"
01767,sm4726b7551968d416b91d4d5646cc9401d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_612,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_612/full/250,/0/default.jpg"
01768,sm4111b650bb1b84f9b8af06f319cfb71ea,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_611,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_611/full/250,/0/default.jpg"
01769,sm4b34f8008b8384b8e9468b3f99c280a13,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_610,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_610/full/250,/0/default.jpg"
01770,sm431ce06a0ebda425082c4144421d177ae,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_61,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_61/full/250,/0/default.jpg"
01771,sm49539605ae5d44d09b997d6ca88d65f9e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_609,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_609/full/250,/0/default.jpg"
01772,sm41067a67725d54caeb7dabf24c51ac894,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_608,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_608/full/250,/0/default.jpg"
01773,sm4cc7fb6f7e9194237ab65ebdf5ced10fc,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_607,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_607/full/250,/0/default.jpg"
01774,sm48ccc793f82fd4038b69a7f82300effc1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_606,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_606/full/250,/0/default.jpg"
01775,sm4d96e68d751fd4cd596f00df227b7ac92,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_605,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_605/full/250,/0/default.jpg"
01776,sm42b27155784bf4feeb1040b4adac8e9c7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_604,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_604/full/250,/0/default.jpg"
01777,sm48cd2973d39f9484994ef449a75680eb7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_603,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_603/full/250,/0/default.jpg"
01778,sm4d4a63c7db5694579a557a719d45aaedc,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_602,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_602/full/250,/0/default.jpg"
01779,sm469b5d335bbd143f69b3a65184d9043e3,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_601,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_601/full/250,/0/default.jpg"
01780,sm4eb72c12879174eddb4c6bc20fab826d4,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_600,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_600/full/250,/0/default.jpg"
01781,sm47e5e1bd5b6cb4bb59b9fdfa344344c24,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_60,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_60/full/250,/0/default.jpg"
01782,sm4696d57e973354b3ea6a7731c4d267ddb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_599,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_599/full/250,/0/default.jpg"
01783,sm4473b8b9aacf140e987747fd18d7dff28,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_598,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_598/full/250,/0/default.jpg"
01784,sm43441292db0b648adbe6fd197846cfb75,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_597,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_597/full/250,/0/default.jpg"
01785,sm48ec7c0ff67364b548329190a3b5c4d50,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_596,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_596/full/250,/0/default.jpg"
01786,sm48f81fa5ec25c49f38156a4a18d439cba,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_595,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_595/full/250,/0/default.jpg"
01787,sm4ff0276e0c4b345eb8e0516cb44588375,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_594,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_594/full/250,/0/default.jpg"
01788,sm4d8eddc9251214ec5a455027db813b808,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_593,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_593/full/250,/0/default.jpg"
01789,sm47a732bd046fb456895b6c9e645500ed2,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_592,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_592/full/250,/0/default.jpg"
01790,sm4553d161d162f49889ee9cb4b3919a6b9,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_591,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_591/full/250,/0/default.jpg"
01791,sm4a78d9c9f227b4b179f9cf2bb29d2fe45,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_590,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_590/full/250,/0/default.jpg"
01792,sm4b4617dd3f5b94542b0e83a20e43b76f9,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_59,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_59/full/250,/0/default.jpg"
01793,sm4c29106061e304ffba231b57c471a74b1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_589,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_589/full/250,/0/default.jpg"
01794,sm49338e4e2648d47e9988fdf193c1ba7bf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_588,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_588/full/250,/0/default.jpg"
01795,sm4cc79888d00424933bc5ffb5cfe12b408,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_587,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_587/full/250,/0/default.jpg"
01796,sm4b7c6573d9e244d86bc3f3b90723a1fec,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_586,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_586/full/250,/0/default.jpg"
01797,sm4be3fbf7a333b4d14aef46ad8d624c95d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_585,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_585/full/250,/0/default.jpg"
